lemma, CV, distance
šarāku,šurkamma,6
šarāku,ša₂rikuni,4
šarāku,išrukuinnu,7
šarāku,išrukunu,5
šarāku,lišrukšu₂,6
šarāku,šurkanašima,9
šarāku,išrukkušuma,8
šarāku,lišrukku,5
šarāku,tašar₂rak,6
šarāku,lišruku,4
šarāku,ša₂riik,4
šarāku,išrukka,5
šarāku,liišruuk,7
šarāku,išrukušum,6
šarāku,u₂wašaraakkum,8
šarāku,šurkam₂ma,7
šarāku,šitruki,4
šarāku,išarrakši,5
šarāku,iššarrakšu₂,6
šarāku,išruukšu₂,6
šarāku,išruk,4
šarāku,šarik,2
šarāku,šurki,3
šarāku,ašruuk,5
šarāku,išrukkimma,8
šarāku,išarraku,3
šarāku,šurukšuma,5
šarāku,šurukšu₂,4
šarāku,lišrukunikku,9
šarāku,išarrik,4
šarāku,šarkunimma,6
šarāku,šaraku,1
bāštu,baltu₄,3
bāštu,TEŠ₂,5
bāštu,baaštaka,5
bāštu,{na₄}TEŠ₂,9
bāštu,baša₂ati,5
bāštu,balta,3
bāštu,balti,3
bāštu,baaštašu,4
bāštu,baltu₂,3
bāštu,baltašu₂,5
bāštu,TEŠ₂ki,6
bāštu,baaštu₄,3
bāštu,baltaki,5
bāštu,{m}TEŠ₂inaisin{ki},18
āmeru,IGIru,3
āmeru,IGI.LA₂MU,9
āmeru,IGI,5
āmeru,amiriia,5
āmeru,amiruu₂a,5
āmeru,amiri,3
āmeru,amiršu₂,4
āmeru,amerišu₂,4
āmeru,amerišu,3
āmeru,amiru₂a,4
āmeru,ameraniš,5
āmeru,ameri,2
āmeru,IGIru₃,4
šēmû,ŠE.GA,5
šēmû,ŠE,4
šēmû,ŠEu₂,4
narbû,naarbi,2
narbû,narbaa,2
narbû,narbikunu,5
narbû,narbaka,3
narbû,narbiki,3
narbû,nar₃bišu,4
narbû,nirbi,2
narbû,narbi,1
narbû,narbiku,3
rubātu,NINtu₄,5
rubātu,rubat,2
rubātu,rubatu₂,2
rubātu,rubaatu₂,3
rubātu,rubaatu₄,3
rubātu,rubatu,1
rubātu,rubata,2
rubātu,rubaati,3
rubātu,EGI₂,6
Nidintu-Anu,{m}nidinti{d}anu,9
Nidintu-Anu,{m}NIG₂.ŠUM₂.MU{d}60,19
Nidintu-Anu,{m}NIG₂.SUM.MU{d}60,18
Nidintu-Anu,{m}nidinti{d}60,10
Nidintu-Anu,{m}nidintu₂{d}60,10
Nidintu-Anu,{m}nidintu₂{d}anu,9
hūdu,ŠA₃.HUL₂.LA,11
hūdu,ŠA₃.HUL₂,8
hūdu,HUL₂,4
kišubbû,kišubbuu₂,3
kišubbû,kišuppaa,4
kišubbû,kišubbaaʾ,3
kišubbû,kišubba,1
kišubbû,kišubbe₂e,3
ammatu,KUŠ₃MEŠ,7
ammatu,ammat,1
ammatu,ammatiia,3
ammatu,amaša,3
ammatu,KUŠ₃.MEŠ,8
mūṣû,muṣukunu,6
mūṣû,muṣašu₂,5
mūṣû,muṣaa,3
mūṣû,muuṣu,3
mišihtu,mišihtu₂,1
mišihtu,{iṣ}mašihu,6
mišihtu,mišihtu₄,1
mišihtu,miišhatu₄,4
mišihtu,maššihata,4
mišihtu,mišiihtu₄,2
mišihtu,mišiihti,2
mišihtu,mešhatišu₂,6
gabbu,gabbiša₂,4
gabbu,gaabbašunu,5
gabbu,gabbišu₂,3
gabbu,gabbišu₂nu,5
gabbu,gab₂bi,2
gabbu,gabbišina,5
gabbu,qabbi,2
gabbu,gabbu,0
Anti'uksu,{m}antiʾukusu,6
Anti'uksu,{m}antiʾkusu,7
šīmu,šimišu₂,4
šīmu,šime,2
šīmu,ŠAM₂šu₂,6
šīmu,ši₂mi₃im,6
šīmu,šimešu₂,4
šīmu,SA₁₀,4
šīmu,šiimu,2
gamru,gamrutu₂,3
gamru,gamirtu₄,3
gamru,gaamratim,5
gamru,TIL.LA.A.NI.ŠE₃,15
gamru,TIL.LA.NI.ŠE₃,13
gamru,gamru,0
gamru,gameeršu,3
gamru,gamirtu₂,3
gamru,gamaarat,4
gamru,gaamra,2
gamru,gamru₃,1
gamru,gamruti,2
gamru,gamirte,3
gamru,gaamri,2
gamru,gaamraam,4
gamru,TIL.LA.BI.ŠE₃,13
gamru,gamra,1
Anu-mar-ittannu,{m}{d}60DUMUMU{+nu},17
baqāru,INIM.GAR.RA.NI,14
baqāru,baqa₂rikunu,6
baqāru,u₂paqqaru₃,6
baqāru,ibaqaruu₂,4
baqāru,paqri,3
baqāru,ibaqa₂ruu₂ši,7
baqāru,u₂paqqaru,5
baqāru,u₂paqqara,6
baqāru,paqara,3
baqāru,ibaqaru,2
baqāru,INIM.NU.GA₂.GA₂.A,17
namarkû,immerekki,6
šinšeret,12.TA.AM₃,9
mukinnu,{lu₂}mukinnu,5
mukinnu,{lu₂}mukinni,6
mukinnu,mukinne₂e,3
mukinnu,mukinne₂ešu₂,5
mukinnu,mukin,2
mukinnu,{lu₂}mukinne₂,7
mukinnu,{lu₂}mukin₇,7
mukinnu,mukiin,2
mukinnu,{lu₂}mukin₂,7
mukinnu,mukin(KU),4
mukinnu,mukinnaat,3
mātitān,matitaaan,4
elû ,šulee,4
elû ,ullu,3
elû ,illaaʾ,5
elû ,u₂šelaa,5
elû ,atlaa,4
elû ,šulišu₂nuti,10
elû ,elee,2
elû ,u₂liam,5
elû ,iteli,4
elû ,luli,4
elû ,šuluu₂,5
elû ,u₂šeli,5
elû ,illa,3
elû ,iluu₂,4
elû ,tušelamma,7
elû ,E₁₁ma,5
elû ,itelli,4
elû ,eteli,4
elû ,illuu₂,5
elû ,illaa,4
elû ,illaʾ,4
elû ,E₁₁MEŠma,8
elû ,u₂šelamma,7
elû ,illamma,6
elû ,u₂šeellušunutu,12
elû ,u₂šeellišu₂nutu₂,14
elû ,illuʾ,4
elû ,E₁₁u₂,5
elû ,lili,4
elû ,litelli,5
elû ,ultelaaʾ,6
elû ,u₂talu,6
elû ,elani,3
elû ,u₂šelli,5
elû ,E₁₁.DA,6
elû ,E₁₁,4
elû ,ilianima,7
elû ,E₁₁a,4
elû ,lilluu₂,6
elû ,ilanimma,7
elû ,illaani,6
elû ,tušelima,6
elû ,šuu₂li,6
elû ,ilamma,5
elû ,lilli,4
elû ,teluu₂,4
elû ,eliša₂,4
elû ,illaamma,7
elû ,šulii,4
elû ,ullaat,5
elû ,NIMMEŠ,6
elû ,ulla,3
elû ,NIMma,5
elû ,NIMa,4
elû ,elaa,2
elû ,lišeli,5
elû ,eli,2
elû ,illi,3
elû ,ullat,4
elû ,eluu₂,3
elû ,tušelii,5
elû ,tuštene₂lii,9
elû ,ne₂lia,4
elû ,ili,3
elû ,tušelli,5
elû ,eluma,3
elû ,ulluma,5
elû ,ulliaa,5
elû ,teli,3
elû ,u₂šelliš,6
elû ,u₃šeli,5
elû ,ulli,3
elû ,elima,3
elû ,lilaa,4
elû ,ullima,5
elû ,šulima,5
elû ,u₂tella,5
elû ,šuli,4
elû ,atlaʾ,4
elû ,iluu,3
elû ,u₂šelišu₂nuti,11
elû ,E₁₁šu₂,6
elû ,ellu,2
elû ,E₁₁šu₂ma,8
elû ,tuusselaanni,10
elû ,lušelaanni,8
elû ,lušelika,6
elû ,šuluu,4
elû ,šu₂lu₄,5
elû ,u₂ullaa,6
elû ,u₂ša₂lika,8
elû ,lušeli,5
elû ,etelakka,6
elû ,etelaa,4
elû ,tušellamma,8
elû ,E₁₁(E₃),7
elû ,ullaa,4
elû ,etene₂laa,7
elû ,itene₂ella,8
elû ,E₁₁ama,6
elû ,elii,2
elû ,ušteluniinni,10
elû ,tušeelli,6
elû ,nušeelliši,8
elû ,itene₂elli,8
elû ,u₂šeluu₂,6
elû ,elikama,5
elû ,illanimma,8
elû ,tellišu₂,6
elû ,E₁₁li,5
elû ,tušelaa,5
elû ,uštelašumma,9
elû ,E₃.DA,5
elû ,mul₄lat,6
dāṣtu,daṣaatu₄,4
dāṣtu,daṣaatum,4
kušīru,kušir₄,2
kušīru,kuširuma,3
kušīru,kušira,2
kušīru,kuširi₄,3
kušīru,kušir,2
kušīru,kuširu,1
rebû,ribuu₂,4
rebû,4tu₂,4
rebû,4.KAM,5
rebû,rebuu₂,3
rebû,4ut,4
rebû,4(GAR)ut,8
rebû,4u₂,4
rebû,4{+tu₂},7
rebû,4.KAM@v,7
rebû,rebutum,4
rebû,LIMMU₂ut,8
rebû,rebii,2
rebû,4(diš#)tu₂,10
rebû,4(diš)tu₂,9
rebû,4(diš){+tu₂},12
rebû,4(diš#){+tu₂},13
rebû,LIMMUu₂,7
rebû,4i,4
mišlu,MAŠ,5
mišlu,mišil,2
mišlu,SA₉,5
mišlu,mišilani,4
mišlu,MAŠšu,4
mišlu,mišilšu₂,3
mišlu,U₄.SA₉.AM₃,10
mišlu,mišilšu,2
mišlu,mešlu,1
mišlu,BA₇,5
mišlu,mešlišina,6
mišlu,MAŠši,5
mišlu,miš₂lu,1
mišlu,BARma,5
mišlu,mi₃išla,3
mišlu,mi₃šil,3
mišlu,miišlu,1
ittidû,DAR{mušen}MEŠ,13
šuttu,MAŠ₂.GI₆MEŠ,11
šuttu,MAŠ₂.GI₆šu₂,10
šuttu,MAŠ₂.GI₆MEu₂a,12
šuttu,MAŠ₂.GI₆,8
šuttu,MAŠ₂.GE₆šu₂,10
šuttu,MAŠ₂.GE₆MEŠ,11
šuttu,MAŠ₂.GE₆MEŠšu₂,13
šuttu,šunaati,4
šuttu,MAŠ₂.GE₂MEŠ,11
šuttu,MAŠ₂.GI₆MEŠua,12
šuttu,MAŠ₂.GE₆ME,10
šuttu,MAŠ₂.GE₆u₂a,10
šuttu,šuutta,2
šuttu,šunatuu₂a,5
šuttu,šuutti,2
šuttu,šuuttu,1
šuttu,MAŠ.GE₆,7
lī'u,lee,3
lī'u,laa,3
tūamu,MAŠ.TAB.BA,10
tūamu,tuʾamu,2
tūamu,{mul}MAŠ.TAB.BA,15
tūamu,tuʾaamu,3
tūamu,{mul}MAŠ.TAB.BA.GAL.GAL.LA,26
tūamu,{mul}MAŠ.TAB.BA.TUR.TUR,23
tūamu,{mul}tuamu,6
tūamu,{d}maš.tab.ba,12
Urgulu,{mul₂}UR.GU.LA,13
Zibanitu,{mul}zibanitu₄,7
Zibanitu,RIN₂,8
Zibanitu,{mul₂}GIŠ.RIN₂,14
Zibanitu,{mul₂}ZI,8
Zibanitu,{d}zibanitu₄,5
Pabilsag,{mul}pabilsag,6
Pabilsag,{d}pabilsag,4
Pabilsag,PA,7
Pabilsag,{mul₂}PA,8
Pabilsag,{mul₂}pa.bil,11
Pabilsag,{mul}pa.bil.sag,8
Pabilsag,{mul₂}pabilsag,7
suhurmāšu,SUHUR.MAŠ₂,10
suhurmāšu,SUHUR,9
suhurmāšu,{mul₂}SUHUR.MAŠ₂,15
suhurmāšu,suhurmaš₂,2
suhurmāšu,SUHUR.MAŠ₂{ku₆},14
nabāṭu,inambuṭu,3
nabāṭu,AL.E₃,6
nabāṭu,ittanaanbiṭ,8
nabāṭu,ittanaanbiṭu,7
nabāṭu,MULma,6
nabāṭu,MUL,6
nabāṭu,uttabbaṭ,6
nabāṭu,nabaṭu,1
nabāṭu,MUL₄.MUL₄MEŠma,14
nabāṭu,ittanaanbaṭuma,9
nabāṭu,nabat,3
nabāṭu,itanbuṭu,4
ēdu,{u₂}DILI,8
ēdu,DIL,3
ēdu,{u₂}AŠ,6
ēdu,edašu₂,4
ēdu,{u₂}DIDLI,9
ēdu,DILI,4
ēdu,U₂.AŠ,5
ēdu,{mul}edu,6
biblu,biiblu₄,2
biblu,biiblu,1
biblu,bibilani,4
biblu,NIG₂.DE₂.A,10
biblu,biibbulu₄,4
biblu,biiblat,3
biblu,bibil₂,2
biblu,biibli,2
kabtu,kabtu,0
kabtu,kabtaatu₄,4
kabtu,kabti,1
kabtu,kabtu₄,1
kabtu,IDIMMEŠ,7
kabtu,IDIMMEŠšu₂,9
kabtu,kabta,1
kabtu,DUGUD,5
kabtu,kabitti,3
kabtu,kabtaku,2
kabtu,kabtaam,3
kabtu,kabtuti,2
kabtu,kabtu₂,1
kabtu,DUGUDta,6
kabtu,kabit,2
kabtu,DUGUDti,6
kabtu,DUGUDMEŠšu₂,10
kabtu,IDIMME,6
kabtu,kabittu₄,3
kabtu,IDIMka,6
kabtu,DUGUD.DA,8
kabtu,kabtatu,2
kabtu,kabitum,2
kabtu,DUGUDtu₂,6
balâṭum,li-ba-al-li-iṭ-ka,13
balâṭum,ub-ta-al-li,9
balâṭum,li-ba-li-ṭú-ka,10
balâṭum,li-ba-al-li-ṭú-ka,13
balâṭum,li-ba-al-li-ṭù-ka,13
balâṭum,li-ba-al-li-iṭ-ku-nu-ti,18
balâṭum,li-ba-li-al-iṭ-ka,13
balâṭum,ba-al-li-iṭ-ku-nu-ti,15
balâṭum,ib-lu-ṭú-nim-ma,11
balâṭum,ú-ba-al-la-aṭ,10
balâṭum,ba-al-ṭà-ku,7
balâṭum,li-ba,6
balâṭum,ba-al-ṭà-ta,7
balâṭum,li-ba-li-iṭ-ka,10
balâṭum,li-ba-al-li-iṭ,11
balâṭum,li-ib-lu-uṭ,8
balâṭum,li-al-li,7
balâṭum,ab-ta-lu-uṭ,7
balâṭum,ba-la-aṭ,5
balâṭum,li-ba-al-li,9
balâṭum,li-ba-al-li-ṭù-ú-ka,15
balâṭum,ba-li-iṭ,5
balâṭum,ba-al-ṭú,5
balâṭum,tu-ba-al-la-aṭ,11
balâṭum,ú-ba-li-iṭ,7
balâṭum,li,6
inûma,i-nu,4
rêdûm,re-de₄-em,6
rêdûm,AGA-ÚS-am,8
rêdûm,LÚ-AGA-ÚS-MEŠ,13
rêdûm,AGA-ÚS,6
rêdûm,AGA-ÚS-im,8
rêdûm,LÚ-AGA-ÚS,9
rêdûm,AGA-ÚS-E-NE,11
rêdûm,NE,5
rêdûm,AGA-ÚS-MEŠ,10
rêdûm,re-di-a-am,7
rêdûm,AGA-ÚS-MEŠ-ma,12
aššum,aš-šum-mi-šu,7
aššum,aš-šu-mi-šu,6
aššum,aš,3
aššum,šum,2
aššum,aš-šum-mi-ma,7
aššum,aš-šum-ia,4
aššum,aš-šu,2
aššum,a-na-šu-mi,6
aššum,aš-šu-mi-šu-nu,9
biltum,GÚ,6
biltum,GÚ-UN-ni,8
biltum,GÚ-UN-ia,8
biltum,GÚ-UN-šu,8
biltum,GÚ-UN-šu-nu,10
biltum,GÚ-UN-zu-nu,10
biltum,bi-il-tam,4
biltum,šu,5
biltum,bi-il-tim,4
biltum,bi-ìl-tam,4
baqârum,ib-ta-aq-ru-šu,9
baqârum,bi-it-qú-ru,8
baqârum,ib-qú-ru-ú-šu,9
baqârum,ib-qú-ur-šu,8
baqârum,ib-qú-ru-šu,7
baqârum,ib-ta-aq-ru-ni-in-ni,15
baqârum,ba-aq-ru-šu,6
baqârum,ib-ta-qá-ar-šu-nu-ti,15
baqârum,aq-ra-an-ni,9
baqârum,ib-qú-ur,5
baqârum,i-ba-aq-qá-ar,10
baqârum,ba-qí-ra-ni-šu-nu,12
baqârum,ba,5
anumma,anuumma,1
anumma,ma,4
anumma,um-ma,3
anumma,nu-um-ma,4
ṭarâdum,a-ṭà-ra-as-zu-nu-ti,16
ṭarâdum,i-ṭà-ar-ra-du,9
ṭarâdum,ṭú-ur-da-aš-šu,11
ṭarâdum,ṭú-ur-dam,5
ṭarâdum,iṭ-ṭá-ra-ad,9
ṭarâdum,ṭú-da-aš-šu,9
ṭarâdum,aṭ-ṭar-da-ku-uš-šu,13
ṭarâdum,aṭ-ṭar-da-ak-ku-uš-šu-nu,19
ṭarâdum,ṭá-ra-ad,6
ṭarâdum,aṭ-ru-du,5
ṭarâdum,iṭ-ru-ud,5
ṭarâdum,ṭù-ur-da-am,7
ṭarâdum,ni-iṭ-ru-ud-ma,10
ṭarâdum,ni-iṭ-ṭà-ar-dam,10
ṭarâdum,li-iṭ-ru-dám-ma,11
ṭarâdum,ṭá-ra-di-im,7
ṭarâdum,aṭ-ṭar-da-ak-ku-šu-nu-ti,19
ṭarâdum,ṭà-ra-di-im,7
ṭarâdum,li-iṭ-ru-dam,8
ṭarâdum,ṭà-ra-ad,6
ṭarâdum,aṭ-ṭar-da-ak-kum,10
ṭarâdum,iṭ-ru-da-an-né-ti,14
ṭarâdum,ṭú-ur,5
ṭarâdum,ṭù-ru-ud-ma,7
ṭarâdum,aṭ-ru-ud,5
ṭarâdum,aṭ-ṭà-ar-dam,7
ṭarâdum,iṭ-ru-dá-an-ni,11
ṭarâdum,iṭ,7
ṭarâdum,aṭ-ṭà-ar-da-kum,9
ṭarâdum,aṭ-ru-da-ak-kum,10
ṭarâdum,aṭ-ru-dam,5
ṭarâdum,ṭú-ru-ud,5
ṭarâdum,ṭú-ur-dam-ma,8
ṭarâdum,ṭú-ur-da-ni-iš-šu-nu-ti,19
ṭarâdum,iṭ-ṭar-du-nim,7
ṭarâdum,ta-aṭ-ru,7
ṭarâdum,i-ṭà-ar-ra-ad,10
ṭarâdum,ṭà-ra-da-am,7
ṭarâdum,aṭ-ṭar-ma,7
ṭarâdum,iṭ-ṭà-ra,7
ṭarâdum,ṭú-ur-da-aš-šu-nu,13
ṭarâdum,aṭ-ṭà-ar-da-aš-šu-nu-ti,18
ṭarâdum,li-iṭ-ru,8
ṭarâdum,aṭ-ru-da-aš-šu,11
ṭarâdum,ta-aṭ-ru-ud,8
ṭarâdum,ṭar-ra-dam,5
gana,gana,0
teslītu,tes₂liti,3
teslītu,tes₂lit,3
teslītu,teeslituumma,6
teslītu,taslitka,4
teslītu,tes₂litišu₂,5
teslītu,tes₂litsu,3
teslītu,teš₂lita,4
teslītu,taṣlitu₂,4
teslītu,taslit,3
teslītu,A.RA.ZUti,8
teslītu,tasliti,3
teslītu,tes₂lisina,6
teslītu,teesliti,3
teslītu,taslita,3
teslītu,tes₂litu₄,3
teslītu,tes₂lisu,3
teslītu,tes₂litka,4
teslītu,tes₂liissu,5
teslītu,teešliissu,6
teslītu,tešliissu,5
teslītu,tees₃litu₂,4
šūpû,šupuu₂,4
šūpû,šupat,3
šūpû,šupute,4
šūpû,šuputu₄,5
šūpû,šupata,4
šūpû,šupu,2
ṣaddu,ṣaaddu,1
ṣaddu,ṣaadda,2
babālu,ibbaablu,4
babālu,ibbabla,4
babālu,babali,2
babālu,ibbabil₂ma,6
babālu,bablu,1
babālu,ubbalaaššu,7
babālu,babil₂,2
babālu,ibbabbal,5
babālu,ibbablani,6
kabattu,kabattakunu,4
kabattu,kabattaka,3
kabattu,kabattika,3
kabattu,kabattašu₂,3
kabattu,kabattaki,3
kabattu,kabattašu₂nu,5
kabattu,kabattiia,3
kabattu,kabtatuk,3
kabattu,kabtati,3
kabattu,kabittuk,2
kabattu,UR₅kunu,6
kabattu,kabtaatka,4
kabattu,UR₅MEŠšu,7
kabattu,kabattašu₂numa,7
kabattu,kabtateša₂,5
kabattu,kabattišu₂,3
kabattu,kabtata,3
kabattu,kabtaatkuun,5
kabattu,kabtasu,3
kabattu,kabtatka,3
Madānu,{d}DI.KU₅,9
Madānu,{d}madanu,5
Lu-Ninurta,LÚ-ma,7
Lu-Ninurta,LÚ-(d)-NIN-URTA,12
Lu-Ninurta,LÚ-(d)-NIN,8
Lu-Ninurta,LÚ-(d),8
âlum,URU-(ki),8
âlum,a-li-im,5
âlum,a-lim,3
âlum,lam-(ki),7
âlum,lum,1
âlum,a-lum,2
âlum,a-lum-(ki),7
âlum,a-lam,3
âlum,a-li-i-šu,8
âlum,a-la-ni,6
âlum,a-lim-(ki),8
âlum,lim-(ki),7
âlum,a-al,4
âlum,la-né-e,7
âlum,a-lim-ma-(ki),11
âlum,a-la-né-e,8
âlum,a-lam-(ki),8
âlum,URU-(ki)-MEŠ,12
âlum,im,3
âlum,(ki),4
âlum,a-li-šu-nu,8
Sin-uselli,(d)-EN-ZU-ú-se-li,12
mârum,DUMU,5
mârum,ma-ru,3
mârum,ma-ri,4
mârum,ma-ra-šu,6
mârum,ma-ra,4
mârum,ma-ra-a,5
mârum,DUMU-NI,7
mârum,MEŠ,5
awîlum,LÚ,6
awîlum,a-wi-le-e,6
awîlum,a-wi-lu-ú,5
awîlum,lum,3
awîlum,LÚ-MEŠ,6
awîlum,a-wi-lam,4
awîlum,a-wi-li,5
annikîam,an-ni-ki-a-am,6
edûm,i-de,4
edûm,ti-di-a,6
edûm,ti-du-ú,6
edûm,de,3
edûm,ti-ú,4
edûm,wu-du-ú,6
edûm,ú-ša-ad-de-en-ni,15
edûm,i-de-e,5
edûm,ú-wa-ad-du-šu-ma,14
edûm,ti-du-ú-ma,8
edûm,uš-te₉-di,8
edûm,i-de₄-e,6
edûm,i-du,4
edûm,i-’a₄-du-nim,10
edûm,i,4
rîqûtum,ri-qú-tim,5
rîqûtum,re-qú-us-sú,8
rîqûtum,ri-qú-us-sú-ma,10
šukûsum,A-ŠÀ-ŠUKU-šu,12
šukûsum,A-ŠÀ-ŠUKU-sú,12
šukûsum,A-ŠÀ-ŠUKU,9
šukûsum,A-ŠÀ-ŠUKU-sú-nu,14
šukûsum,A-ŠÀ-ŠUKU-šu-nu,14
šukûsum,A-ŠÀ-ŠUKU-sí,12
warkûm,wa-ar-ki-a-tim,9
qâtum,qa-tam,3
qâtum,qa-tim,3
qâtum,qa-ti-šu,6
qâtum,qa-ti-ni,6
qâtum,qa-ti-ia,6
qâtum,qá-ti-šu-nu,8
qâtum,qa-at,4
qâtum,qa-ti,4
qâtum,qá-as-sú,7
qâtum,qá-at-ka-ma,8
qâtum,qa-tum,2
qâtum,qá-at,4
qâtum,qa-ti-ka,6
qâtum,qá-ti-ia,6
qâtum,qá-ti,4
qâtum,qá-ti-šu,6
qâtum,qa-ti-šu-nu,8
qâtum,qa,4
qâtum,qá-tim,3
qâtum,qá-ti-ku-nu,8
šaṭârum,šu-uṭ-ra-am,7
šaṭârum,ša-ṭe₄-er,6
šaṭârum,iš-ṭù-ru,5
šaṭârum,šu-ṭú-ur-ma,7
wabâlum,uš-ta-bi-la-kum,10
wabâlum,šu-bi-lam,6
wabâlum,ú-bi-il-ma,7
wabâlum,ú-bi-il,6
wabâlum,am,5
wabâlum,li-ša-bi-lam,8
wabâlum,uš-ta-bi-la-ak-kum,13
wabâlum,šu-bi-lam-ma,9
wabâlum,tu-ša-ab-ba-lam,11
wabâlum,ú-ša-bi-lam,7
wabâlum,ú-ša-bi-lu,7
wabâlum,li-ib-la-ak-kum-ma,14
wabâlum,uš-ta-la-ak-kum,12
wabâlum,uš-ta-bi-lam,8
wabâlum,šu-bi-la-am,8
wabâlum,nu-ša-bi-lam,8
wabâlum,lu-ša-bi-la-kum,10
wabâlum,ub-lu-nim,6
wabâlum,tu-ša-bi-lam,8
wabâlum,li-ša-bi-lam-ma,11
wabâlum,uš-ta-na-ba-la-am,13
wabâlum,wa,5
wabâlum,li-ša-bi-lim,8
wabâlum,uš-ta-bi-la-ak-ku-nu-ši-im,21
wabâlum,ú-ša-bi-la-ak-ku-nu-ši-im,20
wabâlum,šu-ta-bi-la,9
wabâlum,šu-bu-lu,6
wabâlum,ú-ša-ba-al-ma,9
wabâlum,lu,5
wabâlum,tu-ša-bi-il₅,10
wabâlum,lu-ša-bi,8
wabâlum,ú-ša,7
wabâlum,ub-ba-la-ak,9
wabâlum,šu-bi-la-nim,9
wabâlum,šu-bi-il,7
wabâlum,ub-la-am,6
wabâlum,ta-bi-lam,5
wabâlum,ú-ša-bi-ìl,8
wabâlum,ú-ša-bi-ìl-ma,9
wabâlum,ub,6
wabâlum,bi-la-ak-ku-nu-ši-im,17
wabâlum,il,6
wabâlum,ú-ša-ab-ba-lam,10
wabâlum,it-ta-na-ab-ba-lu-nim,16
wabâlum,ub-ba-lu-ni-šu,11
wabâlum,ub-ba-lu-ni-iš-šum,14
wabâlum,ub-lu-ni-iš-šum-ma,15
wabâlum,i-ta-ab-bu-lu-um-ma,14
wabâlum,li-ta-ab-ba-al-šu,14
wabâlum,ša-bi-lam,5
wabâlum,la-ku-um,5
wabâlum,ú-ša-bi,7
wabâlum,tu-ša,7
wabâlum,ub-lam,4
wabâlum,lam,5
wabâlum,tu-ša-bi-lim,8
wabâlum,bi-la,6
wabâlum,ub-ba-lu,6
wabâlum,ša-bi-la-ak-ku-nu-ši-im,18
wabâlum,li-ib-la-ak-kum,11
wabâlum,tu-ub-la-nim,9
wabâlum,ú-ša-bi-la-ak-kum,12
wabâlum,ú-ša-bi-la-am,9
tappûm,tap-pé-e-šu-nu,10
tappûm,tap-pé-šu-nu,8
tappûm,tap-pé-e-šu,7
tappûm,tap-pé-šu,5
tappûm,tap-pu-šu,5
Taribatum,ta-ri-ba-a-tum-ma,9
Dur-etellum,BÀD-e-te-lum-(ki),10
Dur-etellum,BÀD-e-te₉-lum-(ki),11
palâkum,ta-ap-lu-kà,9
palâkum,pu-lu-uk-šum,7
palâkum,pu-lu-šum,5
palâkum,ip-tal-ku,5
palâkum,ta-pa-la-ka,8
palâkum,pu-ul-ka,6
palâkum,ul-ka,5
palâkum,pa-la-kam,4
palâkum,pa-la-ki-im,6
palâkum,ta-ap-lu-ka,9
palâkum,ip-lu-ku-šum,7
Nabium-malik,bi-um-ma-lik,4
Nabium-malik,na-bi-um-ma-lik,4
Dan-Irra,dan-ìr-ra,3
libbum,li-ib-bi,5
libbum,li-ib-bi-šu-nu,9
libbum,ŠÀ,6
libbum,li-bi,3
libbum,li-ib-ba-šu,7
libbum,li-ib-bi-šu,7
libbum,ib-bi,4
libbum,li-ib-ba-ki,7
libbum,li-bi-ku-nu,7
libbum,li-ib-bi-ni,7
libbum,li-bu,2
libbum,li-ib,4
libbum,li,4
sikkatum,sí,7
sikkatum,(giš)-GAG-zu-nu,13
sikkatum,sí-ik-kà-tum,5
sikkatum,sí-ik-ka-az-zu-nu,11
sikkatum,sí-ik-ka-tum,4
mahâṣum,ma-ah-ṣa-ma,6
mahâṣum,im-ha-ṣú,6
mahâṣum,li-im-ha-aṣ,9
mahâṣum,ma-ah-ṣa-šu-nu-ši-im,14
mahâṣum,mah-ṣa-šu-nu-ši-im,12
mahâṣum,im-ta-ha,7
ṭehûm,i-ṭe₄-e-he-e,9
ṭehûm,i-ṭe-eh-he,7
ṭehûm,i-ṭe₄-eh-hi,8
ṭehûm,iṭ-ṭá-he-em-ma,11
ṭehûm,i-ṭe₄-he-em,7
ṭehûm,i-ṭe-eh,5
ṭehûm,ṭe₄-hi-a-am,7
ṭehûm,i-ṭe₄-eh-hu-ú,10
ṭehûm,i-ṭe-eh-hi,7
ṭehûm,iṭ-he-ma,5
ṭehûm,i-ṭe₄-hi,6
ṭehûm,i-ṭe₄-he-e,7
ṭehûm,i-ṭe₄-eh-he-e,10
Alulu,{m}aalu,5
haṭṭu,{giš}NIG₂.GIDRU,15
haṭṭu,haṭṭašu₂,3
haṭṭu,{giš}GIDRU,10
haṭṭu,{u₂}NIG₂.GIDRU,14
haṭṭu,{giš}U₃.LUHšu,12
haṭṭu,{giš}NIG₂.PA,12
haṭṭu,{u₂}NIG₂,8
haṭṭu,{giš}gidru,9
haṭṭu,haṭṭu,0
haṭṭu,haṭṭa,1
haṭṭu,{giš}NI₃.PA,11
haṭṭu,haaṭṭu₃,2
haṭṭu,haṭti,2
haṭṭu,{gis}GIDRU,10
haṭṭu,{giš}haaṭṭaati,10
haṭṭu,haaṭti₃,4
haṭṭu,HENDUR,6
haṭṭu,{giš}GIDRI,10
haṭṭu,{giš}GIDRUšu₂,12
haṭṭu,haaṭṭi,2
haṭṭu,GIŠ.PA,6
haṭṭu,haaṭṭu,1
haṭṭu,{giš}haṭṭi,6
dipāru,IZI.GAR,7
dipāru,dipar,2
dipāru,dipaaršu,3
dipāru,diparaka,4
dipāru,dipar₂,2
