lemma, CV, distance
awātu I,amatsunu,5
awātu I,amatsu,5
awātu I,awatum,3
awātu I,amatsa,5
awātu I,INIM.BI,6
awātu I,INIMšu₂,7
awātu I,amatu₄,4
awātu I,amatiia,5
awātu I,INIMMEŠšu₂,10
awātu I,awasu₂,4
awātu I,amaat,6
awātu I,awaatkunu,5
awātu I,awatiim,4
awātu I,awatikunu,5
awātu I,amatušu₂,5
awātu I,amatišu₂nu,7
awātu I,amatka,5
awātu I,INIMša₂,7
awātu I,INIMšu,7
awātu I,amatuka,4
awātu I,amati₃,5
awātu I,awati₃,4
awātu I,INIMMU,7
awātu I,INIMMEŠkina,11
awātu I,amaatu₂,5
awātu I,KAšu₂,6
awātu I,amatišu₂,6
awātu I,awaassu₂,6
awātu I,INIMsu,7
awātu I,amatki,5
awātu I,amatušu,4
awātu I,awaatni,5
awātu I,amatimma,6
awātu I,awasu,4
awātu I,INIMMEŠia,9
awātu I,amatkunu,5
awātu I,awati,4
erbe I,erbe,2
erbe I,4(diš),6
erbe I,4šu₂,6
erbe I,4,6
erbe I,4TA,6
erbe I,LIMMU₂BA,8
erbe I,4ma,6
erbe I,LIMMU₂.BA,9
erbe I,4u,6
erbe I,4.KAM,6
erbe I,erbiit,3
erbe I,erba,3
erbe I,LIMMUBA,7
erbe I,arbaim,4
erbe I,LIMMU.BA,8
erbe I,LIMMU₂,6
erbe I,4.KAM₂,6
erbe I,arbaʾi,4
erbe I,SILA.LIMMU₂,10
erbe I,IMLIM₂.MA,9
erbe I,UD.4.KAM,8
šāru I,IM.LIMMU₂.BA,12
šāru I,šaari,5
šāru I,TUM₉MEŠ,7
šāru I,TU₁₅,6
šāru I,IM.ME,6
šāru I,IMME,6
šāru I,ša₂ara,5
šāru I,TU₁₅MEŠ,7
šāru I,IM.LIMMU₅.BA,12
šāru I,ša₂ari,5
šāru I,TUM₉.LIMMU₅.BA,13
šāru I,TUM₉,6
šāru I,šaaru,4
šāru I,IMšu₂nu,6
šāru I,ša₂aru,5
šāru I,IMMEŠ,6
šāru I,šaarka,5
šāru I,{im}LIMMU₅.BA,12
šāru I,šariim,4
šāru I,ša₂ar,5
šāru I,IMHI.A,6
šāru I,šaar,5
šāru I,IMšinaama,8
šāru I,šari,4
šāru I,IM.LIMMU.BA,11
šāru I,TUM₉ME,6
šāru I,TU₁₅ka,6
šāru I,TU₁₅{+i}ka,10
šāru I,TUMU,6
šāru I,IMkama,6
šāru I,šaru,3
šāru I,IMšinama,7
šāru I,ša₂aru₃,5
šāru I,šaruummi,5
šāru I,ša₂ru,4
šāru I,TUM₉ka,6
ašamšūtu I,ašamša₂atu₂,5
ašamšūtu I,DAL.HA.MUN,10
ašamšūtu I,ašamšatum,3
ašamšūtu I,ašamša₂atu₄,5
ašamšūtu I,ašamšutu₂,3
ašamšūtu I,{tum₉}ŠITA,9
ašamšūtu I,AHUD,10
ašamšūtu I,{im}UR₃{+ašamša₂tu₄},13
ašamšūtu I,ašamša₂tu₄,4
ašamšūtu I,ašamšuti,4
ašamšūtu I,ašamšutu₄,3
ašamšūtu I,IM.ŠITA,10
ašamšūtu I,{tum₉}DAL.HA.MUN,15
ašamšūtu I,ašamšuta,4
narkabtu I,narkabtu,2
narkabtu I,{giš}GIGIRMEŠ,13
narkabtu I,narkabti,3
narkabtu I,{d}{giš}GIGIR,12
narkabtu I,{mul}{giš}GIGIR,14
narkabtu I,{mul}MAR.GID₂.DA,15
narkabtu I,narkabtašu₂,4
narkabtu I,narkabtu₂,2
narkabtu I,narkabti₃,3
narkabtu I,{giš}GIGIRšu₂,13
šâšu I,šaašu,4
šâšu I,ša₂aši,5
šâšu I,ša₂ša₂,5
šâšu I,ša₂ašu,5
šâšu I,ša₂ašuma,5
šâšu I,šuašu₂,4
šâšu I,ša₂asuma,6
ṣulû I,ṣuluu₂,3
qaqqaru I,KI,8
qaqqaru I,qaqqari,3
qaqqaru I,qaqqaru,2
qaqqaru I,KIMEŠ,9
qaqqaru I,qaqqara,3
qaqqaru I,KIša₂,8
qaqqaru I,qa₂aqqa₂ar,6
qaqqaru I,qaqqaraati,4
qaqqaru I,qaqaar,4
qaqqaru I,qa₂aqqa₂raam,6
adû I,adie,3
adû I,adešu₂nu,6
nīšu II,niš,5
nīšu II,niiš,6
nīšu II,MU,7
nīšu II,MAN,7
nīšu II,niška,5
nīšu II,nišu₂,4
mašmašu I,{lu₂}MAŠ.MAŠ,12
mašmašu I,mašmaš,3
mašmašu I,MAŠMAŠ,9
mašmašu I,{lu₂}MAŠ.MAŠši,14
mašmašu I,{lu₂}MAŠ.MAŠMEŠ,15
mašmašu I,mašmaššu₂,3
mašmašu I,mašmaššu,3
mašmašu I,LU₂.MAŠ.MAŠ,11
mašmašu I,mašmašu,2
Eridu I,eridu,3
Eridu I,NUN{ki},7
Eridu I,eridu₁₀{ki},7
Eridu I,{mul}eridu{ki},10
Eridu I,ERIDU{ki},8
Eridu I,{mul₂}ERIDU{ki},14
Eridu I,{mul₄}ERIDU{ki},14
Eridu I,iridu₁₀,3
tangussu I,{uruda}ŠEN.TUR,13
tangussu I,ŠEN.TUR,10
werû I,URUDUHI.A,8
werû I,URUDA,6
werû I,{na₄}URUDU,10
werû I,eree,4
werû I,eruu₂,4
werû I,URUDUMEŠ,8
werû I,eraa,4
werû I,{na₄}URUDUME,12
werû I,URUDU.NITA,9
werû I,erii,4
werû I,eriiš,4
werû I,eri,4
katāmu I,liktum₃kunuši,10
katāmu I,DUL,8
katāmu I,kat₃ma,4
katāmu I,ikattamu,5
katāmu I,iktum₃,6
katāmu I,kuttu₃(DU)ma,10
katāmu I,tukatam,6
katāmu I,ikat₃tamma,7
katāmu I,kat₃mu,3
katāmu I,katim,4
katāmu I,kuuttumušu₂,7
katāmu I,kat₃mat,4
katāmu I,kuttumu,5
katāmu I,iktumuma,5
katāmu I,u₂kattam,7
katāmu I,kat₃maku,4
katāmu I,uktaattam,8
katāmu I,DULtam,7
katāmu I,katamu,3
katāmu I,iktatam,6
katāmu I,kat₂ma,4
katāmu I,DULma,7
katāmu I,katiim,5
katāmu I,kaatmu,4
katāmu I,katmu,3
katāmu I,taktum,6
katāmu I,iktumuninni,8
katāmu I,uktattimuinni,8
katāmu I,ikat₇tam,6
katāmu I,u₂kat₃tamšu₂,8
katāmu I,kat₂mu,3
katāmu I,kutmu,4
katāmu I,kataam,5
katāmu I,mušaktim,8
katāmu I,DUL.DULtam,10
katāmu I,u₂kat₃tim,7
katāmu I,iktum,6
katāmu I,tukataam,7
ṭīdu I,IMkunu,5
ṭīdu I,ṭiṭi,5
ṭīdu I,ṭidi,4
ṭīdu I,IMMEŠ,6
ṭīdu I,ṭiiṭṭi,5
ṭīdu I,ṭida,4
ṭīdu I,ṭiišdiiš,6
ṭīdu I,ṭiiddu,5
ṭīdu I,IMia,6
ṭīdu I,IMu₂ka,6
ṭīdu I,IMka,6
ṭīdu I,ṭidu,3
ṭīdu I,ṭitim,5
ṭīdu I,ṭi₂iṭṭi₂ša₂,10
ṭīdu I,IM{ṭida},7
ṭīdu I,IMšu₂nu,6
ašqulālu I,{u₂}LA₂,9
ašqulālu I,{u₂}ašqu₂lalu₄,8
ašqulālu I,asqulalu,4
himṭu I,TAB,7
himṭu I,himiiṭ,4
himṭu I,hiinṭu,4
himṭu I,hiimṭitu₄,5
imhur-līm I,{u₂}IGI.LIM,11
imhur-līm I,imhurlim,4
imhur-līm I,{u₂}IGIli₃,11
imhur-līm I,IGIlim,9
imhur-līm I,{u₂}imhurlim,8
sinuntu I,{mul}SIM.MAH,12
sinuntu I,SIM.MAH,9
sinuntu I,sinuntu₄,2
sinuntu I,sinunu,3
sinuntu I,sinunti,3
ummiānu I,{lu₂}UM.ME.A,11
ummiānu I,ummanni,5
ummiānu I,ummaani,5
ummiānu I,{lu₂}UM.ME.AMEŠ,14
ummiānu I,{lu₂}ummannu,9
ummiānu I,{lu₂}ummanu,9
ummiānu I,ummana,5
ummiānu I,ummani,5
ummiānu I,ummannu,4
ummiānu I,ummaan,5
ummiānu I,ummannuMEŠ,5
ummiānu I,ummanu,4
latku I,latkutu₄,3
latku I,latkuti,2
latku I,laatkutu₃,4
latku I,latku,2
latku I,latkut,2
latku I,latkutu,2
latku I,latik₂tu₂,5
latku I,latkuuti,3
giṭṭu I,{im}GID₂.DA,10
giṭṭu I,{im}gi₃ṭi,8
giṭṭu I,gi₃ṭu,3
giṭṭu I,gi₅ṭa₂am,5
giṭṭu I,IM.GID₂,7
giṭṭu I,{im}GID₃.DA,10
akkadû I,ak:kadii,4
akkadû I,akkaduu₂,3
akkadû I,akkadii,3
akkadû I,uri{ki},8
akkadû I,akkadee,3
usurtu I,u₂surta₅,4
usurtu I,u₂šurtu₄,4
awû I,itamu,5
awû I,itame,5
awû I,lutami,6
awû I,atamukunuši,10
awû I,itamaa,6
awû I,atwuu₂,4
awû I,lutamaa,7
awû I,uštawuma,6
awû I,itau₂,5
awû I,atmuu,4
awû I,uštamuu₂,7
awû I,atmaa,4
awû I,itammuma,7
awû I,tataami,6
awû I,nitawu,6
awû I,lutaamme,7
awû I,itammaa,6
awû I,atawi,4
awû I,atamii,5
awû I,itammu,6
awû I,atmi,4
awû I,uštammuu,7
awû I,u₂tammuu₂,8
awû I,tatammaa,7
awû I,atmuu₂,5
awû I,itama,5
awû I,šutamuu₂,7
awû I,itawuu₂,5
awû I,lataam,5
awû I,uštammuu₂,8
qû I,GU,4
qû I,GUMEŠ,5
qû I,GUu₂,4
qû I,qe₂e,3
qû I,guu₂,4
qû I,quu₂,3
qû I,GUu,4
qû I,qaa,3
qû I,qe₂,3
šehṭu I,{d}GU₄.UD,9
šehṭu I,GU₄.UD,7
šehṭu I,GU₄.UDiṭ,8
šehṭu I,GU₄.UDṭika,9
šehṭu I,šiihṭi,5
šehṭu I,šiihṭa,5
šehṭu I,šiihṭišu₂,6
zikaru I,NITA,8
zikaru I,NITA₂,8
zikaru I,zikrat,4
zikaru I,zikari,3
zikaru I,zikaru,2
zikaru I,ziikkari,5
zikaru I,NITAH,8
zikaru I,{lu₂}NITAMEŠ,12
zikaru I,zikrika,4
zikaru I,NITAMEŠšina,11
zikaru I,NITA₂MEŠ,8
zikaru I,zikar,3
zikaru I,zikaru₃,2
šikittu I,šiknat,5
šikittu I,šiknaat,6
šikittu I,šiknaat(ṢI),6
šikittu I,{giš}šikitti,8
šikittu I,šikittu₂,2
mīšaru I,miša₂ru₃,4
mīšaru I,mišaru,3
mīšaru I,miša₂ri,5
mīšaru I,mišari,4
mīšaru I,miša₂ru,4
mīšaru I,mišaru₃,3
mīšaru I,mišaraam,4
mīšaru I,meša₂ri,5
mīšaru I,{d}miša₂ri,8
mīšaru I,mi₃ša₂ri,6
mīšaru I,mešera,5
nušurrû I,nušurruu,3
nušurrû I,nusurree,4
nušurrû I,nušurruu₂,3
nušurrû I,BA,9
zuqiqīpu I,{mul}GIR₂.TAB,12
zuqiqīpu I,zuqaqi₂pu,5
zuqiqīpu I,GIR₂,10
zuqiqīpu I,{mul₂}GIR₂.TAB,13
zuqiqīpu I,zuqaqi₂pi,6
zuqiqīpu I,zuqaqipu,4
zuqiqīpu I,GIR₂+TAB,10
zuqiqīpu I,GIR₂.TABma,10
mēreštu I,merešti,4
mēreštu I,merešetu₄,4
mēreštu I,me₂reštu₂,4
mēreštu I,mereštu₂,3
mēreštu I,merešte,4
mēreštu I,me₂reštašu,5
mēreštu I,mereeštašu₂,6
nūnu I,KU₆,6
nūnu I,nunu,3
nūnu I,nuu₂nu,5
nūnu I,{mul}KU₆,8
nūnu I,KU₆MEŠ,6
nūnu I,{mul}nunu,7
nūnu I,HA,6
nūnu I,nuunu,4
nūnu I,nuna,4
nūnu I,KU₆ME,6
nūnu I,nuni,4
nūnu I,nuu₂na,5
nūnu I,KU₆HI.Ašu₂,10
tibûtu I,ZItu₂,6
tibûtu I,tibuut,4
šegunû I,ŠE.GU.NU,8
šegunû I,ŠE.GUN₃,8
šegunû I,šegunu,3
šegunû I,ŠE.GU.NUu₂,10
Anunītu I,{mul}{d}anunitu₄,12
Anunītu I,{mul}anunitu₂,9
Anunītu I,{d}anunitu₄,7
Anunītu I,{d}anunnitu₄,8
Anunītu I,annu;nitum,6
Anunītu I,{mul₂}anunitu₄,10
rapāšu I,rapaaš₂,5
rapāšu I,DAGALiš,8
rapāšu I,murapiš,6
rapāšu I,murappiša₂at,8
rapāšu I,u₂rappišu₂,6
rapāšu I,u₂rappišu₂ma,7
rapāšu I,DAGALMEŠma,10
rapāšu I,rapaaš₂ti,5
rapāšu I,rapaas₂tu₂,7
rapāšu I,DAGALME,8
rapāšu I,ritpuuš,6
rapāšu I,irappi₂iš,6
rapāšu I,DAGALaš₂,8
rapāšu I,rapšu₂,3
rapāšu I,irappuuš,5
rapāšu I,u₂rappišu,6
rapāšu I,ŠAL,8
rapāšu I,DAGALaš,8
rapāšu I,DAGALeš,8
rapāšu I,murappiš,7
rapāšu I,irappiš,6
rapāšu I,rapaaštum,5
rapāšu I,u₂rapišu,5
rapāšu I,DAGALMEŠ,8
rapāšu I,u₂rappiš,7
rapāšu I,u₂rappaaš₂,7
rapāšu I,ruuppušat,7
rapāšu I,ruuppiš,7
rapāšu I,DAGAL{+tu},10
rapāšu I,u₂rapaaš₂,7
rapāšu I,rupiiš,6
rapāšu I,ruuppušu₂,6
šuparruru II,šuparruur,4
šuparruru II,šupar₂ruur,5
Šarru I,{mul₂}LUGAL,11
Šarru I,{mul₄}LUGAL,11
Šarru I,{mul}saarru,9
Šarru I,LUGAL,7
Šarru I,{d}LUGAL,8
rabû III,irabbima,6
rabû III,ŠU₂ma,8
rabû III,turab,7
rabû III,ŠU₂amma,8
rabû III,ŠU₂,8
rabû III,rabe₂e,5
rabû III,rabe₂ešu₂,6
rabû III,GALe,8
rabû III,GAL,8
rabû III,irbi,7
rabû III,ŠU₂.ŠU₂,8
rabû III,GALma,8
rabû III,rabuu₂,5
rabû III,ŠU₂u₂,8
rabû III,ŠU₂bi,8
rabû III,ŠU₂.ŠU₂bi,9
rabû III,ŠU₂.BI,7
rabû III,irtabišu₂,7
rabû III,turabba,7
rabû III,ŠU₂BI,7
rabû III,ŠU₂šu₂,8
rabû III,irbima,7
Numušda I,{mul}nu.muš.da,10
asu II,AS,6
asu II,AZ,6
uridimmu I,ur.idimMEŠ,5
uridimmu I,UR.IDIM,10
Šarur I,{d}šar₂.ur₄,8
Šarur I,{d}ŠAR₂.UR,9
pašāhu I,mupaaš₂šiih,8
pašāhu I,u₂šapšahka,8
pašāhu I,pašahšu₂,4
pašāhu I,mušapših,7
pašāhu I,ipša₂ha,7
pašāhu I,puuššuhi,6
pašāhu I,u₂šapšiih,8
pašāhu I,šuupšuhi,7
pašāhu I,mupašiih,7
pašāhu I,paša₂ha,5
pašāhu I,SED,8
pašāhu I,šupšiih,8
pašāhu I,tušpaaš₂ših,9
pašāhu I,u₂pašahma,6
pašāhu I,u₂šapšeehkunuši,11
pašāhu I,lišapšeehkunuši,11
pašāhu I,lišapšihu,7
pašāhu I,šuupšuhika,8
pašāhu I,lipšah,7
pašāhu I,liippaašhu,8
pašāhu I,ipaaš₂ša₂ah,8
pašāhu I,šupšuhika,7
pašāhu I,u₂šapšahši,8
pašāhu I,lipših,7
pašāhu I,mupašihat,6
pašāhu I,paša₂hi,5
pašāhu I,u₂paaš₂ša₂ahšu₂,11
pašāhu I,ipašah,5
pašāhu I,mupašₓ(ŠAP)šiih,12
pašāhu I,ipašₓ(ŠAP)ša₂hu,12
pašāhu I,paša₂hu,4
pašāhu I,lipša₂ha,8
pašāhu I,lipaaššiih,8
pašāhu I,lipšuhaamma,9
pašāhu I,lišapšiih,8
pelû II,peel,5
pelû II,NUNUZMEŠ,8
pelû II,NUNUZBI,6
pelû II,NUNUZki,7
pelû II,peluu₂,4
pelû II,NUNUZ.MEŠka,11
edû II,ZUe,6
edû II,ZUu,6
edû II,tidea,6
edû II,tide,6
edû II,iduu₂,5
edû II,tiide,6
edû II,ide,5
edû II,ZU,6
edû II,idu,5
edû II,tidaaʾ,6
edû II,tidee,6
edû II,šuuddaat,7
edû II,ZUu₂,6
edû II,idima,5
edû II,tidii,6
edû II,ideema,5
edû II,idušu₂,5
edû II,tidi,6
edû II,tiidi,6
edû II,u₂šaddi,7
edû II,u₂duu,6
edû II,idema,5
edû II,iduu,5
edû II,idee,5
edû II,tidaa,6
edû II,ZUma,6
edû II,I₃.ZU,6
edû II,šu₂uddaaat,9
edû II,idi(ŠU),6
edû II,tidima,6
edû II,tiduu₂,6
edû II,u₂da,6
edû II,tiidu,6
edû II,MU.UN.ZU,8
edû II,ittaduu,7
edû II,ZUšu₂nu,7
edû II,idanima,6
edû II,u₂taadduu₂,9
edû II,lidima,6
edû II,ZU.A,6
edû II,idaa,5
edû II,ZU.ZU.E.NE,10
edû II,lišedi,6
edû II,idaaku,5
edû II,šuuddaati,8
edû II,udduu₂,5
ummu I,ummi,3
ummu I,AMA,6
ummu I,AMAša₂,6
ummu I,ummu,2
ummu I,AMAšu₂,6
ummu I,umma,3
ummu I,AMAka,6
ummu I,ummišu₂,4
ummu I,ummikunu,4
ummu I,AMAia,6
ummu I,ummašu,3
ummu I,UM,6
ummu I,AMAšu₂nu,7
ummu I,AMAšina,7
ummu I,ummaka,3
ummu I,AMAša,6
ummu I,AMAšu,6
ummu I,ummee,3
ummu I,AMAnima,7
ummu I,ummašu₂,4
ummu I,umme,3
ummu I,ummišu₂nu,5
erû I,TI₈{mušen},10
erû I,{mul}TE₈{mušen},15
erû I,erii,3
erû I,TI₈{m}ušen,10
erû I,TE₈{mušen},10
erû I,{mul₂}TI₈{mušen},15
mišhu II,mešhu,4
mišhu II,miišhu,4
mišhu II,mišiih,5
mišhu II,meših,6
mišhu II,mešhi,5
mišhu II,mišiihšu₂,6
mišhu II,miišhi,5
mišhu II,mišihšu₂,5
mišhu II,mišihšu,5
mašāhu II,imšuh,7
mašāhu II,imtašah,7
mašāhu II,imsuh,8
mašāhu II,imšuh₂,7
danniš I,daanniiš,4
ba'ālu I,KUR₄ma,8
ba'ālu I,u₂baʾiilma,8
ba'ālu I,ibail₃ma,6
ba'ālu I,GUR₄ma,8
ba'ālu I,baalu,4
ba'ālu I,baʾlat,5
ba'ālu I,baʾlu,4
ba'ālu I,ibaʾilma,6
ba'ālu I,baaʾlat,5
ba'ālu I,ibail₃uma,6
ba'ālu I,baʾlaat,5
ba'ālu I,KUR₄,8
ba'ālu I,baaʾluma,4
ba'ālu I,GUR₄,8
ba'ālu I,baʾalu,4
ba'ālu I,u₂baʾilma,7
ba'ālu I,ibail₃,6
enēnu II,iteennu,7
enēnu II,teninanni,6
absinnu I,{mul}AB.SIN₂,11
absinnu I,AB.SIN₂,9
absinnu I,{mul₂}ABSIN,10
absinnu I,{mul}ABSIN,9
absinnu I,abšena,6
absinnu I,AB.SIN₂ša₂,10
absinnu I,absiinna,4
šaplu II,ša₂palka,6
šaplu II,KI.TAšu,8
šaplu II,SIG,7
šaplu II,ša₂pal,6
šaplu II,KI.TAka,8
šaplu II,SIGša₂,8
šaplu II,ša₂palšu₂,6
šaplu II,ša₂palša₂,6
šaplu II,šapalka,5
šaplu II,KI.TAšu₂,8
lītu I,litu₂,3
lītu I,liiti,5
lītu I,liti,4
lītu I,lita,4
lītu I,letika,4
lītu I,liitu₂,4
lītu I,litam,4
lītu I,litaat,4
lītu I,liitu,4
lītu I,liit,5
ullânu I,ullanuuššu₂,6
ullânu I,ullani,4
ullânu I,ullanuumma,5
ullânu I,ullanuušša₂,6
warādu I,arad,5
warādu I,E₁₁,8
warādu I,urdu,5
warādu I,urdam,6
warādu I,ittardu,6
warādu I,urrad,6
warādu I,u₂radunimma,8
warādu I,u₂radu,5
warādu I,luušerid,8
warādu I,luriidaš₂šu₂,10
warādu I,urduni,5
warādu I,aradu,4
warādu I,lišerid,8
warādu I,u₂šer₃reda,9
warādu I,tušer₃reda,9
warādu I,lirid,6
warādu I,liridu,5
warādu I,turrad,7
warādu I,u₂rid,6
warādu I,šurudu,5
warādu I,ariid,6
warādu I,ittarad,7
warādu I,urraadma,7
warādu I,u₂riidma,7
warādu I,u₂ridu,5
warādu I,urda,6
warādu I,urradu,5
warādu I,urdamma,7
warādu I,ulteriduuni,8
warādu I,lušerid,8
warādu I,arid,5
warādu I,turadani,6
warādu I,urradunu,5
warādu I,E₁₁šu₂,7
warādu I,E₁₁ma,8
warādu I,ušteridu,7
warādu I,urradamma,7
warādu I,u₂šerida,8
warādu I,etardu,5
warādu I,luriid,7
warādu I,u₂ridamma,7
warādu I,E₁₁šu₂ma,8
warādu I,šuridašu₂,7
warādu I,tušerida,8
warādu I,tuurradma,8
warādu I,urraduni,5
warādu I,urrid,6
mahāṣu I,SIG₃ṣu₂,6
mahāṣu I,mahaṣ,4
mahāṣu I,SIG₃aṣma,8
mahāṣu I,imahaṣma,5
mahāṣu I,SIG₃iṣ,8
mahāṣu I,SIG₃suma,7
mahāṣu I,lumhaṣa,7
mahāṣu I,mahaṣi,4
mahāṣu I,RA,8
mahāṣu I,SIG₃,8
mahāṣu I,SIG₃aṣ,8
mahāṣu I,muštaamhiṣaat,9
mahāṣu I,imhaṣuma,5
mahāṣu I,imtahhaṣu₂ma,7
mahāṣu I,mithaṣ,6
mahāṣu I,imhaṣma,6
mahāṣu I,mahaṣie,4
mahāṣu I,tamahhaṣ,7
mahāṣu I,lumhaṣ,7
mahāṣu I,uštamhiṣaamma,10
mahāṣu I,SAG₃iṣ,8
mahāṣu I,SAG₃aṣ,8
mahāṣu I,mahaaṣ,5
mahāṣu I,imhaṣa,6
mahāṣu I,taandahaaṣ,9
mahāṣu I,anhaaṣ,7
mahāṣu I,imhaaṣma,7
mahāṣu I,SIG₃su,7
mahāṣu I,RAiṣma,7
mahāṣu I,tamahaṣma,6
mahāṣu I,uttahhaṣa,8
mahāṣu I,imahhaṣ,6
mahāṣu I,imhaṣ,6
mahāṣu I,mithuṣu,5
mahāṣu I,šutamhiṣi,8
mahāṣu I,mahaṣu,3
mahāṣu I,limhaaṣki,8
mahāṣu I,andahassu,8
mahāṣu I,limhaṣ,7
mahāṣu I,tamahhaassuma,9
mahāṣu I,imtahṣuma,5
mahāṣu I,tandahaaṣ,8
mahāṣu I,SIG₃iṣma,8
mahāṣu I,amhaaṣ,7
mahāṣu I,imtaahṣu₂,6
mahāṣu I,mahṣu,3
mahāṣu I,tušamhaaṣ,9
mahāṣu I,imahhaaṣ,6
mahāṣu I,imtahṣaakku,8
mahāṣu I,tamahaṣ,6
mahāṣu I,SIG₃.SIG₃ta,11
mahāṣu I,u₂mahhaṣašu₂,8
mahāṣu I,SIG₃.SIG₃aṣ,11
mahāṣu I,immahiiṣma,7
mahāṣu I,tamhaṣi,6
mahāṣu I,imahhaṣu,5
mahāṣu I,SIG₃(IGI)aṣma,12
mahāṣu I,imahhaṣṣa,6
mahāṣu I,SIG₃MEŠšu₂,10
mahāṣu I,imtahhaṣu,6
mahāṣu I,muhhuṣu,5
sebîšu I,7.TA.AM₃,8
sebîšu I,7šu₂,6
sebîšu I,7(diš)šu₂,8
sebîšu I,7šu,6
ašgigû I,{na₄}AŠ₂.GI₃.GI₃,14
ašgigû I,{na₄}AŠ₃.GI₃.GI₃,14
ašgigû I,{na₄}AŠ.GI₃.GI₃MEŠ,16
ašgigû I,{na₄}AŠ₂.GI₄.GI₄,14
uqnû I,uqnuu₂,3
uqnû I,uqnuu,3
uqnû I,uqnaa,3
uqnû I,ZA.GIN₃,7
uqnû I,{na₄}ZA.GIN₂,11
uqnû I,uqnii,3
uqnû I,uqni,3
uqnû I,ZA.GIN₃.NA,10
uqnû I,{na₄}ZA.GIN₃.NA,14
napharu I,naphar,3
napharu I,ŠU.NIGIN₂,9
napharu I,napharu,2
napharu I,ŠU.NIGIN,9
napharu I,naphara,3
napharu I,PAB,9
napharu I,naphari,3
napharu I,napharšina,4
napharu I,NIGIN,9
napharu I,ŠUNIGIN,9
napharu I,PAPma,8
napharu I,ŠU.NIĜIN,9
napharu I,napharšu₂nu,4
lippu I,lip₂pa,4
lippu I,lappi,4
Nisannu I,{iti}bar₂,8
Nisannu I,{iti}BAR₂,8
Nisannu I,{iti}BAR,8
Nisannu I,{iti}BARA₂.ZA₃.GAR,17
Nisannu I,{itu}BARA₂,9
Nisannu I,BAR,9
Nisannu I,{iti}BARA₂.SAG.SAG,17
Nisannu I,{iti}BARA₂.ZAG.GAR,17
Nisannu I,ITI.BARA₂,9
Nisannu I,BARA₂,9
Ur I,URI₂{ki},7
Ur I,URIM₂{ki},8
Ur I,u₂ri,4
Ur I,ŠEŠ.UNUG(MURU₂){ki},18
Ur I,urim₅{ki},8
ṣalāmu I,GI₆at,8
ṣalāmu I,ṣu₂lum,6
ṣalāmu I,GI₆ma,7
ṣalāmu I,GI₆,8
ṣalāmu I,GE₆MEŠ,8
ṣalāmu I,iṣlimma,6
ṣalāmu I,liiṣlima,8
ṣalāmu I,ṣalim,4
ṣalāmu I,GE₆,8
ṣalāmu I,ṣaliim,5
ṣalāmu I,GE₆ma,7
ṣalāmu I,aṣṣalim,6
ṣalāmu I,tuṣalimi,6
ṣalāmu I,ṣalalam,5
ṣalāmu I,iṣlima,6
ṣalāmu I,uṣṣanalam,8
ṣalāmu I,tuultaaṣlimšu₂,11
ṣalāmu I,ṣalamu,3
ṣalāmu I,u₂ṣalam,6
ṣalāmu I,iṣlimu,5
ṣalāmu I,GI₆MEŠma,8
ṣalāmu I,ṣaalma,5
nawru I,namru,3
nawru I,namirtu₄,5
nawru I,{d}AŠ.IM₂.BABBAR,15
nawru I,namrutu,3
nawru I,ZALAG₂,7
nawru I,namirtu₂,5
nawru I,namirtu,5
nawru I,namirti,5
nawru I,ZALAG₂tu₄,9
nawru I,ZALAG₂tu,8
nawru I,namri,4
nawru I,{d}namraṣiit,9
nawru I,namraati,5
nawru I,namrutu₂,4
nawru I,namruti,3
nawru I,ZALAG₂ra,8
nawru I,ZALAG₂tu₂,9
nawru I,namrum,3
nawru I,namuršu₂,5
nawru I,namir,5
nawru I,U₂.ZALAG₂,9
nawru I,namruti₃,4
nawru I,ZALAG₂ru,8
nawru I,namru₃,3
kilallān I,kilallaan,4
kilallān I,kilaliin,4
kilallān I,kilatešu,6
kilallān I,kilaallani,4
kilallān I,kilalukunu,5
kilallān I,kilallee,4
kilallān I,kilali₂šu₂,5
kilallān I,kilattan,5
kilallān I,kilatiin,5
kilallān I,kilaattiin,6
kilallān I,kilallu,4
kilallān I,kilatuu,6
kilallān I,kilalla,4
kilallān I,kilateša₂,6
kilallān I,kilattin,5
kilallān I,kilalleen,4
kilallān I,kila₂laan,5
kilallān I,kilalluni,3
mithāru I,mitharutu₂,4
mithāru I,mitharu,3
mithāru I,mithar,4
qaštu I,{mul}BAN,8
qaštu I,{mul}PAN,8
qaštu I,{giš}PANsu,9
qaštu I,{giš}BANšu,9
qaštu I,{giš}PAN,7
qaštu I,{giš}BANsu,9
qaštu I,BAN,7
qaštu I,qaaš₂tu₂,4
qaštu I,qa₂ašti₃,5
qaštu I,{giš}PANka,9
qaštu I,{giš}BANMEŠ,10
qaštu I,GIŠ.PANMEŠ,10
qaštu I,qaaštumma,4
qaštu I,qaaštu₄,3
qaštu I,GIŠ.BAN,7
makūru I,makurri,4
makūru I,{giš}ma₂kuru,9
makūru I,{giš}ma₂{+ma}kuru,14
makūru I,MA₂.GUR₈,8
makūru I,maakkur,5
makūru I,makurru,4
dādu I,dadi,4
šumēla I,GUB₃,8
šumēla I,šumelam,3
šumēla I,GUB₂,8
eššu I,GIBIL,6
eššu I,ešše₂₀tim,6
eššu I,eššu,2
eššu I,eššetu₂,4
eššu I,ešiti,4
