Lemma, CV1, CV2, distance
puhādu I,UDU.SILA₄,SILA₄MEŠ,7
puhādu I,UDU.SILA₄,SILA₄,4
puhādu I,UDU.SILA₄,puhatsa,9
puhādu I,UDU.SILA₄,puhadee,9
puhādu I,UDU.SILA₄,SILA₄šu₂,7
puhādu I,UDU.SILA₄,puhasa,9
puhādu I,UDU.SILA₄,puhadi₃,9
terṣu I,tiriiṣ,tiriiṣ,0
terṣu I,tiriiṣ,terṣu,4
terṣu I,tiriiṣ,terṣi,3
terṣu I,tiriiṣ,ṭirṣa,4
egerrû I,egirruu₂,egirruu₂,0
egerrû I,egirruu₂,INIM.GAR,8
egerrû I,egirruu₂,I₅.GAR,8
egerrû I,egirruu₂,igerree,5
egerrû I,egirruu₂,INIM.GARMU,10
egerrû I,egirruu₂,INIM.GIR₃.RA,12
egerrû I,egirruu₂,INIM.GARšu₂,9
egerrû I,egirruu₂,egir₂raka,4
egerrû I,egirruu₂,egirruu₂a,1
egerrû I,egirruu₂,egerree,4
egerrû I,egirruu₂,egirruu,1
arratu I,arratu₂,arratu₂,0
arratu I,arratu₂,ar₂ratu₄,2
arratu I,arratu₂,arrati,2
arratu I,arratu₂,AŠ₂,6
arratu I,arratu₂,ar₂raatu₂,2
arratu I,arratu₂,ar₂rat,3
arratu I,arratu₂,ar₂ratu₂,1
arratu I,arratu₂,arratsu,2
šanû III,u₂ša₂anni,u₂ša₂anni,0
šanû III,u₂ša₂anni,luša₂anni,2
šanû III,u₂ša₂anni,šuunne₂e,8
šanû III,u₂ša₂anni,u₂ša₂annu,1
šanû III,u₂ša₂anni,šuunniia,7
šanû III,u₂ša₂anni,taša₂nima,6
šanû III,u₂ša₂anni,išnima,8
šanû III,u₂ša₂anni,u₂šaanni,1
šanû III,u₂ša₂anni,iša₂annuu₂,5
šanû III,u₂ša₂anni,iša₂annu,3
šanû III,u₂ša₂anni,u₂ša₂anna,1
šanû III,u₂ša₂anni,iša₂an,4
šanû III,u₂ša₂anni,uštaašnima,6
šanû III,u₂ša₂anni,išša₂anna,3
šanû III,u₂ša₂anni,uštašnima,6
šugidimmakku I,ŠU.GIDIM.MA,ŠU.GIDIM.MA,0
šugidimmakku I,ŠU.GIDIM.MA,ŠU.GIDIM,3
šugidimmakku I,ŠU.GIDIM.MA,ŠU.GIDIM₇.MA,1
šaplû I,KI.TA,KI.TA,0
šaplû I,KI.TA,šaplaatu₂,9
šaplû I,KI.TA,KITA,1
šaplû I,KI.TA,šaplitum,8
šaplû I,KI.TA,KI.TAma,2
šaplû I,KI.TA,KI,3
šaplû I,KI.TA,šapluu₂,7
šaplû I,KI.TA,KI{+u₂},5
šaplû I,KI.TA,KIu₂,3
šaplû I,KI.TA,šaplaati,8
šaplû I,KI.TA,KI.TAMEŠ,3
šaplû I,KI.TA,šaapliti₃,9
šaplû I,KI.TA,šaplitu₂,8
šaplû I,KI.TA,šaplii,6
šaplû I,KI.TA,SIGša₂,5
šaplû I,KI.TA,KI.TAu₂,2
hūlu I,KASKAL.2,KASKAL.2,0
Labaši I,{m}labaši,{m}labaši,0
Labaši I,{m}labaši,{m}laabaši,1
Labaši I,{m}labaši,{m}NUTEŠ₂,6
Labaši I,{m}labaši,{m}labaaši,1
Guzanu I,{m}guzanu,{m}guzanu,0
Guzanu I,{m}guzanu,{d}guzanu,1
Šiguʾa I,{m}šiguu₂a,{m}šiguu₂a,0
eṭēru II,eṭir,eṭir,0
eṭēru II,eṭir,iṭirru,3
eṭēru II,eṭir,u₂tiṭiir,5
eṭēru II,eṭir,SUR,4
eṭēru II,eṭir,{inne₂}SUR,9
eṭēru II,eṭir,eṭiru,1
eṭēru II,eṭir,KAR,4
eṭēru II,eṭir,eṭe₃ru,3
eṭēru II,eṭir,eṭirʾa,2
Nabu-šumu-iddina I,{m}{d}+AGMUMU,{m}{d}+AGMUMU,0
Nabu-šumu-iddina I,{m}{d}+AGMUMU,{m}{d}+AGšuum;iddina,11
Nabu-šumu-iddina I,{m}{d}+AGMUMU,{m}{d}PAMUAŠ,4
nappāhu I,{m}{lu₂}SIMUG,{m}{lu₂}SIMUG,0
nappāhu I,{m}{lu₂}SIMUG,{lu₂}SIMUG,3
nappāhu I,{m}{lu₂}SIMUG,LU₂.SIMUG,7
nappāhu I,{m}{lu₂}SIMUG,SIMUG,8
Nabu-ušallim I,{m}{d}+AGGI,{m}{d}+AGGI,0
Nabu-ušallim I,{m}{d}+AGGI,{m}{d}+AGu₂šallim,8
Nabu-balassu-iqbi I,{m}{d}+AGTINsuE,{m}{d}+AGTINsuE,0
Nabu-balassu-iqbi I,{m}{d}+AGTINsuE,{m}{d}AGTINsuE,1
Nabu-balassu-iqbi I,{m}{d}+AGTINsuE,{m}{d}AGTINsuiqbi,5
Nabu-balassu-iqbi I,{m}{d}+AGTINsuE,{m}{d}+AGTINsuiqbi,4
Nabu-balassu-iqbi I,{m}{d}+AGTINsuE,{m}{d}+AGDINsuiqbi,5
Nabu-balassu-iqbi I,{m}{d}+AGTINsuE,{m}{d}PADINsuiqbi,7
Nabu-šumu-iškun I,{m}{d}+AGMUGAR{+un},{m}{d}+AGMUGAR{+un},0
Nabu-šumu-iškun I,{m}{d}+AGMUGAR{+un},{m}{d}+AGMUGAR{+un(KIN)},5
Nabu-šumu-iškun I,{m}{d}+AGMUGAR{+un},{m}{d}AGMUGAR{+un},1
Nabu-šumu-iškun I,{m}{d}+AGMUGAR{+un},{m}{d}+AGMUGAR{un},1
Nabu-zer-lišir I,{m}{d}+AGMUSI.SA₂,{m}{d}+AGMUSI.SA₂,0
Nabu-zer-lišir I,{m}{d}+AGMUSI.SA₂,{m}{d}+AGNUMUNSI.SA₂,3
Nabu-zer-lišir I,{m}{d}+AGMUSI.SA₂,{m}{d}PANUMUNGIŠ,9
Nabu-zer-lišir I,{m}{d}+AGMUSI.SA₂,{d}+AGNUMUNSI.SA₂,6
Barsip I,barsip{ki},barsip{ki},0
Barsip I,barsip{ki},bar₂sipa{ki},2
Barsip I,barsip{ki},BARA₂.SIPA{ki},10
Barsip I,barsip{ki},barzipa{ki},2
Barsip I,barsip{ki},BAR₂.SIPA{ki},9
Darius I,{m}dariiʾu₂šu₂,{m}dariiʾu₂šu₂,0
Darius I,{m}dariiʾu₂šu₂,{m}dariia₂amuš,5
Darius I,{m}dariiʾu₂šu₂,{m}dariiaa(ia₂)muš,8
Darius I,{m}dariiʾu₂šu₂,{m}daramuš,6
Darius I,{m}dariiʾu₂šu₂,{m}dariia₂muš,4
Darius I,{m}dariiʾu₂šu₂,{m}daariiamuš,6
Darius I,{m}dariiʾu₂šu₂,{m}darimuš,5
Darius I,{m}dariiʾu₂šu₂,{m}dariiamuš,5
Darius I,{m}dariiʾu₂šu₂,{m}dariamuuš,5
Darius I,{m}dariiʾu₂šu₂,{m}dariiamus,5
Darius I,{m}dariiʾu₂šu₂,{m}dariiʾmuš,4
Darius I,{m}dariiʾu₂šu₂,{m}dariiʾšu₂,2
Darius I,{m}dariiʾu₂šu₂,{d}daarrimuš,7
Darius I,{m}dariiʾu₂šu₂,{m}dariaʾu₂šu₂,1
Darius I,{m}dariiʾu₂šu₂,{m}dariiaamuš,5
Darius I,{m}dariiʾu₂šu₂,{m}dariiʾmuššu₂,2
salāhu I,isluhšu₂,isluhšu₂,0
salāhu I,isluhšu₂,SU₃,8
salāhu I,isluhšu₂,SUD,8
salāhu I,isluhšu₂,liisluha,5
salāhu I,isluhšu₂,tasalah₃,7
salāhu I,isluhšu₂,SU₃ma,8
salāhu I,isluhšu₂,tusalah₂ma,7
salāhu I,isluhšu₂,isallihu,5
salāhu I,isluhšu₂,isallah,6
salāhu I,isluhšu₂,tusalaah,8
salāhu I,isluhšu₂,SUDah,7
salāhu I,isluhšu₂,salhu,5
salāhu I,isluhšu₂,salahu,5
salāhu I,isluhšu₂,tasallah,8
salāhu I,isluhšu₂,salhat,6
salāhu I,isluhšu₂,tusalah₂,6
salāhu I,isluhšu₂,salahišu₂,4
salāhu I,isluhšu₂,tusallaah,8
meluhhû I,meluhha,meluhha,0
meluhhû I,meluhha,ME.LUH.HA,9
muššāru I,mušša₂ri,mušša₂ri,0
muššāru I,mušša₂ri,{na₄}MUŠ.GIR₂,13
muššāru I,mušša₂ri,mušša₂ru,1
alallu I,alal₂lu₄,alal₂lu₄,0
alallu I,alal₂lu₄,elallu₄,2
alallu I,alal₂lu₄,{na₄}alal₂lu₄,5
sāmtu I,{na₄}saandu,{na₄}saandu,0
sāmtu I,{na₄}saandu,{na₄}GUG,6
sāmtu I,{na₄}saandu,saandu,5
sāmtu I,{na₄}saandu,saamtu₂,8
sāmtu I,{na₄}saandu,{na₄}samta,4
sāmtu I,{na₄}saandu,saamta,8
sāmtu I,{na₄}saandu,saantu₂,7
sāmtu I,{na₄}saandu,GUG,11
sāmtu I,{na₄}saandu,saamtaam,8
kasû II,kasii,kasii,0
kasû II,kasii,GAZI{sar},8
kasû II,kasii,{u₂}GAZI{sar},12
kasû II,kasii,kasiia,1
kasû II,kasii,GAZI,5
kasû II,kasii,GAZI.SAR,8
kasû II,kasii,kasiia₂,2
marhalu I,{na₄}marhallu₄,{na₄}marhallu₄,0
marhalu I,{na₄}marhallu₄,ŠUlu₄,11
marhalu I,{na₄}marhallu₄,{na₄}MAR.HAL,9
engisû I,{na₄}EN.GI.SA₆,{na₄}EN.GI.SA₆,0
engisû I,{na₄}EN.GI.SA₆,{na₄}IGI.GI.ŠA₆,4
engisû I,{na₄}EN.GI.SA₆,{na₄}EN(IGI),6
hašmānu I,{na₄}hašmani,{na₄}hašmani,0
hašmānu I,{na₄}hašmani,{na₄}SAG.GIL.MUD,11
hašmānu I,{na₄}hašmani,hašmana,6
hurāṣu I,huraṣu,huraṣu,0
hurāṣu I,huraṣu,{na₄}KU₃.GI,11
hurāṣu I,huraṣu,KU₃.GI,6
hurāṣu I,huraṣu,KU₃.SIG₁₇,9
hurāṣu I,huraṣu,KU₃.SI₂₂,8
hurāṣu I,huraṣu,KUG.SIG₁₇,9
hurāṣu I,huraṣu,huraṣa,1
hurāṣu I,huraṣu,GUŠKIN,6
hurāṣu I,huraṣu,huraṣi,1
hurāṣu I,huraṣu,KUG.GI,6
hurāṣu I,huraṣu,KU₃.SI₁₁,8
hurāṣu I,huraṣu,KU₃.SIG₁₇(ZI),13
hurāṣu I,huraṣu,{na₄}KU₃.SI₂₂,13
hurāṣu I,huraṣu,KU₃.GIma,8
hurāṣu I,huraṣu,KU₃.SI₂₂{meš},13
kīsu II,keesu,keesu,0
kīsu II,keesu,kiisu,2
kīsu II,keesu,kisi₂kunu,7
kīsu II,keesu,kisišu,4
Nabu-zer-ibni I,{m}{d}+AGNUMUNDU₃,{m}{d}+AGNUMUNDU₃,0
Nabu-zer-ibni I,{m}{d}+AGNUMUNDU₃,{m}{d}AGNUMUNDU₃,1
būṣu I,{m}buu₂ṣu,{m}buu₂ṣu,0
būṣu I,{m}buu₂ṣu,buṣaa,7
būṣu I,{m}buu₂ṣu,buuṣi,5
Bel-ah-iddin I,{m}{d}+ENŠEŠMU,{m}{d}+ENŠEŠMU,0
hubullu I,hubullu₄,hubullu₄,0
hubullu I,hubullu₄,UR₅.RA,8
hubullu I,hubullu₄,hubullum,1
hubullu I,hubullu₄,hubullu₄šu₂,3
hubullu I,hubullu₄,hubullu,1
hubullu I,hubullu₄,hubul(TUL₂)la,8
u'iltu I,u₂il₃ti₃,u₂il₃ti₃,0
u'iltu I,u₂il₃ti₃,u₂il₃ti₃MEŠ,3
u'iltu I,u₂il₃ti₃,u₂il₃ti,1
u'iltu I,u₂il₃ti₃,u₂il₃ti₃.MEŠ,4
u'iltu I,u₂il₃ti₃,u₂il₃ti₃šu₂nu,5
mimmû I,mimmušu₂nu,mimmušu₂nu,0
mimmû I,mimmušu₂nu,mimmuu₂,3
mimmû I,mimmušu₂nu,mimmušu₂,2
mimmû I,mimmušu₂nu,mimmeea,6
mimmû I,mimmušu₂nu,mimmušu,3
mimmû I,mimmušu₂nu,mimme,6
mimmû I,mimmušu₂nu,mimmu,5
mimmû I,mimmušu₂nu,mimme₂e,5
mimmû I,mimmušu₂nu,mimmuu,4
mimmû I,mimmušu₂nu,mimmuu₂šu₂,3
maškānu I,maškanu,maškanu,0
Marduk-zer-ibni I,{m}{d}AMAR.UTUNUMUNDU₃,{m}{d}AMAR.UTUNUMUNDU₃,0
rāšû I,LU₂.TUKUu₂,LU₂.TUKUu₂,0
rāšû I,LU₂.TUKUu₂,{lu₂}TUKU{+u₂},7
rāšû I,LU₂.TUKUu₂,raaš₂,9
rāšû I,LU₂.TUKUu₂,{lu₂}TUK{+u₂},7
šalāṭu I,išallaṭ,išallaṭ,0
šalāṭu I,išallaṭ,šalṭuuʾ,5
šalāṭu I,išallaṭ,išalliṭu₃ma,5
šalāṭu I,išallaṭ,išallaṭma,2
šalāṭu I,išallaṭ,šallaaṭ,2
šalāṭu I,išallaṭ,išalliṭanni,5
šalāṭu I,išallaṭ,išalliṭ,1
pahāru I,{lu₂}BAHAR₂,{lu₂}BAHAR₂,0
pahāru I,{lu₂}BAHAR₂,BAHAR₂,5
pahāru I,{lu₂}BAHAR₂,{m}BAHAR₂,3
pahāru I,{lu₂}BAHAR₂,paharu,11
pahāru I,{lu₂}BAHAR₂,pahar,11
pahāru I,{lu₂}BAHAR₂,{m}{lu₂}BAHAR₂,3
pahāru I,{lu₂}BAHAR₂,pahari,11
pahāru I,{lu₂}BAHAR₂,{lu₂}BAHAR₂ME,2
Iddina-ahi I,{m}SUMnaŠEŠ,{m}SUMnaŠEŠ,0
Nabu-bani I,{m}{d}+AGDU₂,{m}{d}+AGDU₂,0
Nabu-bani I,{m}{d}+AGDU₂,{m}{d}AGbani,5
Nabu-bani I,{m}{d}+AGDU₂,{m}{d}+AGbana,4
Nabu-bani I,{m}{d}+AGDU₂,{m}{d}AGDU₃,2
Mušezib-Bel I,{m}mušezib{d}+EN,{m}mušezib{d}+EN,0
Mušezib-Bel I,{m}mušezib{d}+EN,{m}KAR{d}EN,8
Mušezib-Bel I,{m}mušezib{d}+EN,{m}KAR{d}+EN,7
tišû I,9.KAM,9.KAM,0
tišû I,9.KAM,9(ILIMMU₅)u₂,10
tišû I,9.KAM,tišutum,7
tišû I,9.KAM,9.KAM₂,1
hamšu I,5.KAM,5.KAM,0
hamšu I,5.KAM,5šu₂,4
hamšu I,5.KAM,5.KAM₂,1
hamšu I,5.KAM,5aš,4
hamšu I,5.KAM,haaš₂šu₂,8
hamšu I,5.KAM,haanšu,6
Nabu-kudurri-uṣur I,{m}{d}+AGNIG₂.GUBPAB,{m}{d}+AGNIG₂.GUBPAB,0
Nabu-kudurri-uṣur I,{m}{d}+AGNIG₂.GUBPAB,{d}AGNIG₂.DUURI₃,9
Nabu-kudurri-uṣur I,{m}{d}+AGNIG₂.GUBPAB,{d}+AGNIG₂.DUURU₃,8
Nabu-kudurri-uṣur I,{m}{d}+AGNIG₂.GUBPAB,{d}AGNIG₂.DUURU₃,9
Nabu-kudurri-uṣur I,{m}{d}+AGNIG₂.GUBPAB,{m}{d}+AGNIG₂.DUPAB,2
Nabu-kudurri-uṣur I,{m}{d}+AGNIG₂.GUBPAB,{m}{d}PAkudur₂PAB,10
Nabu-kudurri-uṣur I,{m}{d}+AGNIG₂.GUBPAB,{d}+AGNIG₂.DUu₂ṣur,9
gabarahhu I,GABA.RA.AH,GABA.RA.AH,0
gabarahhu I,GABA.RA.AH,GABA.RAH,2
gabarahhu I,GABA.RA.AH,GABA.RAHha,3
gabarahhu I,GABA.RA.AH,GABA.RA.RA,2
gabarahhu I,GABA.RA.AH,gabaraahha,10
habbātu I,habbatu₄,habbatu₄,0
habbātu I,habbatu₄,{lu₂}SA.GAZ,11
habbātu I,habbatu₄,LU₂.SA.GAZ,10
habbātu I,habbatu₄,habbatutu₂,3
habbātu I,habbatu₄,habbati,2
habbātu I,habbatu₄,SA.GAZ,8
habbātu I,habbatu₄,habbaatu₄,1
habbātu I,habbatu₄,habbat,2
habbātu I,habbatu₄,habbatu₂,1
habbātu I,habbatu₄,haabbati,3
kibru I,UB.DA.LIMMU₂.BA,UB.DA.LIMMU₂.BA,0
kibru I,UB.DA.LIMMU₂.BA,UB.DA,10
kibru I,UB.DA.LIMMU₂.BA,kibri,15
kibru I,UB.DA.LIMMU₂.BA,UBMEŠ,12
kibru I,UB.DA.LIMMU₂.BA,kibraati,15
kibru I,UB.DA.LIMMU₂.BA,kibrat,15
kibru I,UB.DA.LIMMU₂.BA,KI.A,12
kibru I,UB.DA.LIMMU₂.BA,PEŠ₁₀,15
kibru I,UB.DA.LIMMU₂.BA,kibra,15
kibru I,UB.DA.LIMMU₂.BA,kibrati,15
kibru I,UB.DA.LIMMU₂.BA,kibraatu,15
kibru I,UB.DA.LIMMU₂.BA,kibir,15
kibru I,UB.DA.LIMMU₂.BA,kibru,15
kibru I,UB.DA.LIMMU₂.BA,kibraatu₂,14
kibru I,UB.DA.LIMMU₂.BA,kibraate,15
kibru I,UB.DA.LIMMU₂.BA,kibiir,15
kibru I,UB.DA.LIMMU₂.BA,PIŠ₁₀,14
kibru I,UB.DA.LIMMU₂.BA,PIŠ₁₀ša₂,14
Ea-emuqašu,(I)-é-a-e-mu-qá-šu,(I)-é-a-e-mu-qá-šu,0
Ea-emuqašu,(I)-é-a-e-mu-qá-šu,é-a-e-mu-qá,7
Šamizu,ša-mi-zi,ša-mi-zi,0
UNKNOWN,AL-BA-DU,AL-BA-DU,0
UNKNOWN,AL-BA-DU,ra-ab,7
UNKNOWN,AL-BA-DU,ka-a,7
UNKNOWN,AL-BA-DU,bi-šu-te,6
UNKNOWN,AL-BA-DU,a,8
UNKNOWN,AL-BA-DU,i-te-en-nim,9
UNKNOWN,AL-BA-DU,ŠU-SILIM-MA,9
UNKNOWN,AL-BA-DU,AB-DI-DI-DÈ-A,9
UNKNOWN,AL-BA-DU,(ki),8
UNKNOWN,AL-BA-DU,AB-DI-DI-E-DÈ-A,11
UNKNOWN,AL-BA-DU,ÀM,8
ṭepûm,ṭú-up-pu-šum,ṭú-up-pu-šum,0
ṭepûm,ṭú-up-pu-šum,ṭú-šu-nu-ši-im,6
ṭepûm,ṭú-up-pu-šum,ṭú-up-pu-šu-nu-ši-im,8
ṭepûm,ṭú-up-pu-šum,ṭú-up-pu-šu,1
ṭepûm,ṭú-up-pu-šum,ṭú-up-pu,4
mamman,ma-am-ma,ma-am-ma,0
mamman,ma-am-ma,ma-am-ma-an,3
mamman,ma-am-ma,ma-am,3
mamman,ma-am-ma,an,7
biri- I,birišina,birišina,0
biri- I,birišina,birišunu,2
biri- I,birišina,DAL.BA.NA,9
biri- I,birišina,birišu₂nu,3
biri- I,birišina,birišu₂,3
biri- I,birišina,birini,3
biri- I,birišina,berišina,1
biri- I,birišina,berušina,2
biri- I,birišina,be₂rušina,3
biri- I,birišina,berušunu,4
sikānu I,{giš}ZI.GAN,{giš}ZI.GAN,0
sikānu I,{giš}ZI.GAN,si₂ikkanim,10
arqūtu I,SIG₇sunu,SIG₇sunu,0
arqūtu I,SIG₇sunu,SIG₇su,2
arqūtu I,SIG₇sunu,{u₂}NISSAMEŠ,11
kurāru I,GIG.GIR,GIG.GIR,0
kurāru I,GIG.GIR,gurari,7
kurāru I,GIG.GIR,kurari,7
epuštu I,DU₃.DU₃.BI,DU₃.DU₃.BI,0
epuštu I,DU₃.DU₃.BI,DU₃.DU₃BI,1
epuštu I,DU₃.DU₃.BI,NIG₂.AKMEŠ,10
epuštu I,DU₃.DU₃.BI,DU₃ti₃,6
šarrāqu I,šarraqi₂,šarraqi₂,0
šarrāqu I,šarraqi₂,šarraaqu,3
šarrāqu I,šarraqi₂,šarraqu,2
šarrāqu I,šarraqi₂,šarraqa,2
pilšu I,pilši,pilši,0
pilšu I,pilši,piliša,2
pilšu I,pilši,GAM,5
pilšu I,pilši,BUR₃,5
pilšu I,pilši,Uši,3
pilšu I,pilši,BURU₃ši,5
pilšu I,pilši,GAMši,3
pilšu I,pilši,BUR₃šu₂,6
pilšu I,pilši,BUR₃ši,4
pilšu I,pilši,piilšu₂,3
pilšu I,pilši,BUR₃.BUR₃šu,10
pilšu I,pilši,BURU₃,5
rīqu II,ŠIM,ŠIM,0
rīqu II,ŠIM,ŠIMHI.A,4
rīqu II,ŠIM,ŠIM.HI.A,5
rīqu II,ŠIM,ŠIMDIDLI,5
rīqu II,ŠIM,riqi₂,5
rīqu II,ŠIM,ŠIMMEŠ,3
kâru I,takar,takar,0
kâru I,takar,taktanaar,4
kâru I,takar,takarma,2
kâru I,takar,iktanaar,4
hubšu I,hubu₄uš,hubu₄uš,0
hubšu I,hubu₄uš,hubuuš,1
narṭabu I,SUN₂,SUN₂,0
narṭabu I,SUN₂,nar₃ṭaba,8
narṭabu I,SUN₂,SUMUN₂,2
murru I,{šim}ŠEŠ,{šim}ŠEŠ,0
murru I,{šim}ŠEŠ,ŠEŠ,5
murru I,{šim}ŠEŠ,{giš}{šim}ŠEŠ,5
murru I,{šim}ŠEŠ,{šim}SES,2
murru I,{šim}ŠEŠ,SES,7
murru I,{šim}ŠEŠ,{u₂}murru,7
murru I,{šim}ŠEŠ,{šim}SIS,3
murru I,{šim}ŠEŠ,ŠIM.ŠEŠ,5
ṣēlu I,TI,TI,0
ṣēlu I,TI,TIMEšu₂nu,7
ṣēlu I,TI,TIMEŠšu₂,6
ṣēlu I,TI,ṣeli,4
ṣēlu I,TI,{uzu}TI,5
ṣēlu I,TI,TIMEŠšu₂nu,8
ṣēlu I,TI,TIšu₂,3
ṣēlu I,TI,ṣilu,4
ṣēlu I,TI,TIšu₂nu,5
ṣēlu I,TI,ṣilli,5
garādu I,gurruud,gurruud,0
garādu I,gurruud,u₂ga₂rad,6
garādu I,gurruud,gariid,4
šihhatu I,šihat,šihat,0
šihhatu I,šihat,šihatu₂,2
šihhatu I,šihat,šiihhaat,3
sīhu II,{giš}sihu,{giš}sihu,0
sīhu II,{giš}sihu,{u₂}siha,4
sīhu II,{giš}sihu,{giš}siha,1
sīhu II,{giš}sihu,{u₂}siihu,4
sīhu II,{giš}sihu,{u₂}siiha,5
sīhu II,{giš}sihu,{u₂}sihu,3
sīhu II,{giš}sihu,{šim}siha,3
sīhu II,{giš}sihu,{geš}sihu,1
argānu I,{giš}ar₂ganna,{giš}ar₂ganna,0
argānu I,{giš}ar₂ganna,{u₂}argana,5
argānu I,{giš}ar₂ganna,{giš}arganna,1
argānu I,{giš}ar₂ganna,{giš}arganu,3
argānu I,{giš}ar₂ganna,{u₂}ar₂ganna,3
argānu I,{giš}ar₂ganna,{u₂}argaanna,5
argānu I,{giš}ar₂ganna,ar₂gannu,6
argānu I,{giš}ar₂ganna,{šim}arganu,5
argānu I,{giš}ar₂ganna,{giš}ar₂gannu,1
argānu I,{giš}ar₂ganna,{giš}ar₂ganu,2
argānu I,{giš}ar₂ganna,{geš}ar₂ganu,3
argānu I,{giš}ar₂ganna,{u₂}argana₇,6
argānu I,{giš}ar₂ganna,{u₂}arganu,6
argānu I,{giš}ar₂ganna,{giš}argana,2
elēhu I,telliih,telliih,0
elēhu I,telliih,tuullah₃,5
elēhu I,telliih,ulluhu,5
elēhu I,telliih,eliih,2
sīku I,siikti,siikti,0
sīku I,siikti,KU.KU,6
sīku I,siikti,sikaati,3
sīku I,siikti,sikuti,2
i I,i,i,0
abūbu I,A.MA.RU,A.MA.RU,0
abūbu I,A.MA.RU,abuub,7
abūbu I,A.MA.RU,A.MA₂.URU₅,3
abūbu I,A.MA.RU,abubu,7
abūbu I,A.MA.RU,abubi,7
abūbu I,A.MA.RU,{tum₉}MAR.RU,7
abūbu I,A.MA.RU,abuba,7
naspantu I,naašpanti,naašpanti,0
naspantu I,naašpanti,KUŠ₇ti₃,8
naspantu I,naašpanti,naas₂panti,2
naspantu I,naašpanti,naaspanti,1
naspantu I,naašpanti,naaš₂pandu,3
naspantu I,naašpanti,naaspantu₄,3
naspantu I,naašpanti,KUŠ₇,9
naspantu I,naašpanti,KUŠ₇ti,7
naspantu I,naašpanti,naašpanti₃,1
naspantu I,naašpanti,naaš₂pantu₂,3
sūtu I,{giš}BAN₂,{giš}BAN₂,0
sūtu I,{giš}BAN₂,BAN₂,5
sūtu I,{giš}BAN₂,1(BAN₂),6
sūtu I,{giš}BAN₂,GIŠ.BAN₂,5
sūtu I,{giš}BAN₂,{giš}BAN₃,1
sūtu I,{giš}BAN₂,BANLIMMU,9
sūtu I,{giš}BAN₂,suu₂tu₄,9
sūtu I,{giš}BAN₂,{GIŠ}BAN,4
qablû I,MURUB₄,MURUB₄,0
qablû I,MURUB₄,MURU₂i,2
qablû I,MURUB₄,MURUB₄ta,2
qablû I,MURUB₄,MURUB₄u₂,2
qablû I,MURUB₄,MURUB₂,1
qablû I,MURUB₄,qaabluu₂,8
qablû I,MURUB₄,qabliti,7
qablû I,MURUB₄,MURU₂.BA,3
pappardaliu I,{na₄}BABBAR.DIL,{na₄}BABBAR.DIL,0
pappardaliu I,{na₄}BABBAR.DIL,{na₄}BABBAR.DILI,1
pappardaliu I,{na₄}BABBAR.DIL,papar₂dallii,14
papparmīnu I,{na₄}BABBAR.MIN₅,{na₄}BABBAR.MIN₅,0
papparmīnu I,{na₄}BABBAR.MIN₅,{na₄}BABBAR.DIL.DIL,6
šubû I,{na₄}ŠUBA,{na₄}ŠUBA,0
šubû I,{na₄}ŠUBA,{na₄}ZA.MUŠ₂,6
šubû I,{na₄}ŠUBA,{na₄}šubuu,5
šubû I,{na₄}ŠUBA,šubii,9
šubû I,{na₄}ŠUBA,ŠUBA,5
mūṣu I,{na₄}muṣu,{na₄}muṣu,0
mūṣu I,{na₄}muṣu,{na₄}muṣa,1
mūṣu I,{na₄}muṣu,{na₄}muṣu₂,1
mūṣu I,{na₄}muṣu,muṣa,6
nēberu I,{d}SAG.ME.GAR,{d}SAG.ME.GAR,0
nēberu I,{d}SAG.ME.GAR,{mul}SAG.ME.GAR,3
nēberu I,{d}SAG.ME.GAR,{d}ne₂be₂ru,10
nēberu I,{d}SAG.ME.GAR,ne₂be₂ri,13
nēberu I,{d}SAG.ME.GAR,{giš}MA₂.DIRI.GA,10
nēberu I,{d}SAG.ME.GAR,{mul}nibiru,12
nēberu I,{d}SAG.ME.GAR,ne₂be₂ru,13
nēberu I,{d}SAG.ME.GAR,ne₂bera,13
nēberu I,{d}SAG.ME.GAR,{d}ne₂biru,10
nēberu I,{d}SAG.ME.GAR,{mul}ne₂be₂ru,12
pasālu I,puussula,puussula,0
pasālu I,puussula,paaslat,5
pasālu I,puussula,paasla,4
pasālu I,puussula,paaslu,5
šadânu I,{na₄}KURnu,{na₄}KURnu,0
šadânu I,{na₄}KURnu,{na₄}KA.GI.NA,7
šadânu I,{na₄}KURnu,{na₄}KURni,1
šadânu I,{na₄}KURnu,{na₄}KA.GI.NA.DAB.BA,14
šadânu I,{na₄}KURnu,{na₄}KURnuDAB,3
šadânu I,{na₄}KURnu,{na₄}KURnu.DAB,4
šadânu I,{na₄}KURnu,KURnu,5
algamišu I,{na₄}ALGAMEŠ,{na₄}ALGAMEŠ,0
urnû I,{u₂}ur₂ne₂e,{u₂}ur₂ne₂e,0
urnû I,{u₂}ur₂ne₂e,{u₂}ur₂nuu,3
urnû I,{u₂}ur₂ne₂e,{giš}ur₂ne₂e,3
urnû I,{u₂}ur₂ne₂e,{u₂}ur₂nee,1
urnû I,{u₂}ur₂ne₂e,ur₂ne₂e,4
urnû I,{u₂}ur₂ne₂e,{u₂}urnuu₂,4
urnû I,{u₂}ur₂ne₂e,ur₂ne₂e{sar},9
urnû I,{u₂}ur₂ne₂e,{u₂}rune₂e,2
nikiptu II,ŠIM.{d}MAŠ,ŠIM.{d}MAŠ,0
